session_i,session_j,gap_days,channel,array_name,waveform_r,abs_delta_si,sign_match
20210204T131620,20210218T131636,14.0002,119,A4,0.477238,0.729808,0
20210204T131620,20210218T131636,14.0002,120,A4,0.947447,0.173903,1
20210204T131620,20210218T131636,14.0002,121,A4,-0.342582,0.193482,0
20210204T131620,20210218T131636,14.0002,122,A4,-0.438992,0.385908,0
20210204T131620,20210218T131636,14.0002,123,A4,-0.293122,0.258225,1
20210204T131620,20210218T131636,14.0002,124,A4,0.361732,0.396116,1
20210204T131620,20210218T131636,14.0002,125,A4,0.260697,0.197353,1
20210204T131620,20210218T131636,14.0002,126,A4,0.671478,0.167900,1
20210204T131620,20210218T131636,14.0002,127,A4,0.559067,0.183170,0
20210204T131620,20210218T131636,14.0002,128,A4,-0.094609,0.204502,0
20210204T131620,20210218T131636,14.0002,129,A5,0.573357,0.833194,1
20210204T131620,20210218T131636,14.0002,130,A5,-0.169775,0.246526,0
20210204T131620,20210218T131636,14.0002,131,A5,-0.133015,0.163225,0
20210204T131620,20210218T131636,14.0002,132,A5,0.599895,0.000000,1
20210204T131620,20210218T131636,14.0002,133,A5,-0.045110,0.373064,0
20210204T131620,20210218T131636,14.0002,134,A5,0.071040,0.754174,1
20210204T131620,20210218T131636,14.0002,135,A5,0.235757,0.331281,1
20210204T131620,20210218T131636,14.0002,136,A5,0.526362,0.151671,1
20210204T131620,20210218T131636,14.0002,137,A5,0.580271,0.448820,1
20210204T131620,20210218T131636,14.0002,143,A5,0.431312,0.144716,1
20210204T131620,20210218T131636,14.0002,145,A5,0.035849,0.119406,0
20210204T131620,20210218T131636,14.0002,146,A5,0.108517,1.108207,0
20210204T131620,20210218T131636,14.0002,147,A5,-0.232846,0.431982,1
20210204T131620,20210218T131636,14.0002,149,A5,-0.037373,1.006874,0
20210204T131620,20210218T131636,14.0002,150,A5,0.013101,0.217659,1
20210204T131620,20210218T131636,14.0002,151,A5,-0.211137,0.005615,1
20210204T131620,20210218T131636,14.0002,152,A5,0.185254,0.313410,1
20210204T131620,20210218T131636,14.0002,153,A5,0.557009,0.154802,1
20210204T131620,20210218T131636,14.0002,154,A5,0.350068,0.079819,1
20210204T131620,20210218T131636,14.0002,158,A5,-0.166809,0.253427,1
20210204T131620,20210218T131636,14.0002,159,A5,-0.077815,0.394733,1
20210204T131620,20210218T131636,14.0002,160,A5,-0.065881,0.666526,1
20210204T131620,20210219T145809,15.0707,1,A1,0.160549,0.666161,0
20210204T131620,20210219T145809,15.0707,2,A1,-0.453117,1.310973,0
20210204T131620,20210219T145809,15.0707,3,A1,-0.295839,0.817864,1
20210204T131620,20210219T145809,15.0707,4,A1,0.134239,0.936585,1
20210204T131620,20210219T145809,15.0707,5,A1,-0.244751,0.405076,0
20210204T131620,20210219T145809,15.0707,6,A1,0.315095,0.188151,1
20210204T131620,20210219T145809,15.0707,7,A1,0.190655,0.249552,0
20210204T131620,20210219T145809,15.0707,8,A1,-0.156222,0.323736,0
20210204T131620,20210219T145809,15.0707,9,A1,0.105156,0.859662,1
20210204T131620,20210219T145809,15.0707,10,A1,-0.471596,0.527275,1
